Match,Result,,,,,Event,Edition,Date/time,Round/game,Restreamer/location,,HW,AW,HM,AM,,,
13635,JOHANN,3,2,MRFAQ,,CTLATAM Copados,February 2021,07/02/2021 20:30:00,Quarter-final,Guerreroasdf,,1,0,240,62,,,
13636,MAEDHROS,0,3,SWIDR,,CT League,Season 11,07/02/2021 20:30:00,Division 7C,Iceblade73,,0,1,109,46,,,
13637,CHRIS FORYST,0,4,DOBRYCZLEK,,Rafal's Tetris League,Season 1,07/02/2021 20:35:00,,ClassicTetrispolska,,0,1,174,8,,,
13638,HYDRANTDUDE,3,2,SHARKY,,CT League,Season 11,07/02/2021 20:48:00,Division 1,Birbwizard,,1,0,267,184,,,
13639,MLECZAK,3,1,CHRRRISTO,,CTM Futures,February 2021,07/02/2021 20:56:00,Round 1,Peyton,,1,0,79,19,,,
13640,MILO,3,1,AVGEEK,,CTM Community T2,February 2021,07/02/2021 21:00:00,Round 2,Sirmaser,,1,0,82,3,,,
13641,PEPE,3,0,ALEJODIOS,,CTLATAM Copados,February 2021,07/02/2021 21:00:00,Quarter-final,Johann,,1,0,196,82,,,
13642,COLSTON,1,3,TSTORM,,CT League,Season 11,07/02/2021 21:16:00,Division 7A,Sixfour,,0,1,11,20,,,
13643,SHARKY,2,3,HYDRANTDUDE,,CT League,Season 11,07/02/2021 21:28:00,Division 1,Birbwizard,,0,1,185,268,,,
13644,JEOSLAPHA,1,3,VERNIE,,CTM Community T1,February 2021,07/02/2021 21:30:00,Round 1,Sirmaser,,0,1,6,134,,,
13645,JOHANN,0,3,PEPE,,CTLATAM Copados,February 2021,07/02/2021 21:30:00,Semi-final,Guerreroasdf,,0,1,241,197,,,
13646,XERXOS,1,3,MLECZAK,,CT League,Season 11,07/02/2021 21:30:00,Division 4B,Tugi,,0,1,47,80,,,
13647,TSTORM,1,3,COLSTON,,CT League,Season 11,07/02/2021 21:48:00,Division 7A,Sixfour,,0,1,21,12,,,
13648,GIO,0,3,PEPE,,CTLATAM Copados,February 2021,07/02/2021 22:00:00,Final,Johann,,0,1,120,198,,,
13649,HEIST,3,2,POLLO,,CTLATAM Promesas,February 2021,07/02/2021 22:00:00,Round of 16,Poopyoldhag,,1,0,88,2,,,
13650,ROAVIN,3,1,FOUAD,,CT League,Season 11,07/02/2021 22:00:00,Division 7E,Peekayric,,1,0,18,14,,,
13651,MLECZAK,1,3,XERXOS,,CT League,Season 11,07/02/2021 22:00:00,Division 4B,Tugi,,0,1,81,48,,,
13652,PUPPYBALL,3,2,MICHU,,CTM Futures,February 2021,07/02/2021 22:15:00,Round 1,Kibi_Byte,,1,0,102,68,,,
13653,FOUAD,3,1,ROAVIN,,CT League,Season 11,07/02/2021 22:15:00,Division 7E,Peekayric,,1,0,15,19,,,
13654,RICHARD,3,2,BENJY,,CT League,Season 11,07/02/2021 22:22:00,Division 1,Birbwizard,,1,0,124,152,,,
13655,HEIST,3,0,NOMORI,,CTLATAM Promesas,February 2021,07/02/2021 22:45:00,Quarter-final,Poopyoldhag,,1,0,89,11,,,
13656,BENJY,2,3,RICHARD,,CT League,Season 11,07/02/2021 23:11:00,Division 1,Birbwizard,,0,1,153,125,,,
13657,JEFF,3,1,ALEX THACH,,CT League,Season 11,07/02/2021 23:30:00,Division 2,Timmykim,,1,0,164,28,,,
13658,SUNSHINE,2,3,XERXOS,,CTM Futures,February 2021,08/02/2021 00:00:00,Round 2,Peekayric,,0,1,41,49,,,
13659,ALEX THACH,3,1,JEFF,,CT League,Season 11,08/02/2021 00:05:00,Division 2,Timmykim,,1,0,29,165,,,
13660,OWEN,3,2,C-DUBS,,CT League,Season 11,08/02/2021 01:10:00,Division 7D,Moodeuce,,1,0,95,80,,,
13661,NDDK,1,3,GIZMO4487,,CT League,Season 11,08/02/2021 01:30:00,Division 6C,Peyton,,0,1,5,57,,,
13662,C-DUBS,3,0,OWEN,,CT League,Season 11,08/02/2021 01:35:00,Division 7D,Moodeuce,,1,0,81,96,,,
13663,GIZMO4487,3,0,NDDK,,CT League,Season 11,08/02/2021 02:15:00,Division 6C,Peyton,,1,0,58,6,,,
13664,MACKIMATIONS,2,3,MOODEUCE,,CT League,Season 11,08/02/2021 03:10:00,Division 4D,Peyton,,0,1,50,266,,,
13665,MOODEUCE,3,1,MACKIMATIONS,,CT League,Season 11,08/02/2021 03:45:00,Division 4D,Peyton,,1,0,267,51,,,
13666,SEUNGO,3,0,HOLIFYRE,,CT Korea Tournament,February 2021,08/02/2021 04:50:00,,ClassicTetriskorea,,1,0,19,94,,,
13667,SHULPHURIC,3,2,STRATUS,,CTM Community T3,February 2021,08/02/2021 06:00:00,Round 1,MADDY,,1,0,4,1,,,
13668,GIOVANNI,3,2,SEUNGO,,CTM Futures,February 2021,08/02/2021 08:55:00,Round 1,Kibi_Byte,,1,0,27,20,,,
13669,BLUEBOB,3,1,FATHER ESTEBAN,,CTM Community T2,February 2021,08/02/2021 10:00:00,Round 1,Peekayric,,1,0,3,3,,,
13670,LONGBOY,3,0,SIXFOUR,,CTM Community T1,February 2021,08/02/2021 12:26:00,Round 1,Blargmeister,,1,0,33,96,,,
13671,SAMANTHA,1,3,SCOOPMAN,,CT League,Season 11,08/02/2021 16:15:00,Division 7E,Blargmeister,,0,1,88,61,,,
13672,SCOOPMAN,3,1,SAMANTHA,,CT League,Season 11,08/02/2021 16:30:00,Division 7E,Blargmeister,,1,0,62,89,,,
13673,SEMILOGO,1,3,SCOOPMAN,,CT League,Season 11,08/02/2021 16:50:00,Division 7E,Blargmeister,,0,1,50,63,,,
13674,MRFAQ,3,1,JAKUB,,CTM Community T1,February 2021,08/02/2021 19:00:00,Round 1,Sixfour,,1,0,63,13,,,
13675,ROCCORICCI,2,3,LUIS_TETRIS,,CT League,Season 11,08/02/2021 19:30:00,Division 5B,Sirmaser,,0,1,26,20,,,
13676,SZYMEN,2,4,KRZYWY,,Rafal's Tetris League,Season 1,08/02/2021 19:35:00,,ClassicTetrispolska,,0,1,7,8,,,
13677,MAEDHROS,3,0,SAMANTHA,,CTM Community T3,February 2021,08/02/2021 20:05:00,Round 1,Sixfour,,1,0,110,90,,,
13678,BIGSIPPY,1,3,KIBI_BYTE,,CTM Community T2,February 2021,08/02/2021 21:00:00,Round 2,Kirby703,,0,1,79,57,,,
13679,THATGUYWB,3,2,MARTS,,Tetris Friendlies,,08/02/2021 22:00:00,,Birbwizard,,1,0,55,551,,,
13680,BIGSIPPY,3,0,MELONSODA,,Tetris Friendlies,,08/02/2021 22:25:00,,Birbwizard,,1,0,80,19,,,
13681,JOACOZEP,3,2,SATURNIC,,Tetris Friendlies,,08/02/2021 22:50:00,,Birbwizard,,1,0,36,14,,,
13682,MLECZAK,2,3,PUPPYBALL,,CT League,Season 11,08/02/2021 23:00:00,Division 4B,Peekayric,,0,1,82,103,,,
13683,GRANDDESIGNS,3,0,DANVINKI,,Tetris Friendlies,,08/02/2021 23:15:00,,Birbwizard,,1,0,33,34,,,
13684,PUPPYBALL,2,3,MLECZAK,,CT League,Season 11,08/02/2021 23:30:00,Division 4B,Peekayric,,0,1,104,83,,,
13685,POLIDON,3,2,SATURNIC,,Tetris Friendlies,,08/02/2021 23:40:00,,Birbwizard,,1,0,28,15,,,
13686,BOXIE,3,1,TEBANOKU,,Tetris Friendlies,,09/02/2021 00:05:00,,Birbwizard,,1,0,222,99,,,
13687,IANKEITH,3,0,KINGSMAN,,Tetris Friendlies,,09/02/2021 00:30:00,,Birbwizard,,1,0,29,413,,,
13688,TEBANOKU,3,2,KIRBY703,,Tetris Friendlies,,09/02/2021 00:55:00,,Birbwizard,,1,0,100,77,,,
13689,ANOMALOUS,3,0,KAINOS,,CT Korea Tournament,February 2021,09/02/2021 02:30:00,Losers' Round 1,ClassicTetriskorea,,1,0,42,60,,,
13690,SAMANTHA,1,3,EVESY,,CT League,Season 11,09/02/2021 15:00:00,Division 7E,Iceblade73,,0,1,91,9,,,
13691,THIRSTYJACOBO,3,2,DRKN1CKERS,,CTM Community T1,February 2021,09/02/2021 16:00:00,Round 1,Vicious Rhubarb,,1,0,5,101,,,
13692,PEYTON,3,1,RAHMATIONS,,CTM Community T1,February 2021,09/02/2021 16:15:00,Round 1,Heist,,1,0,65,3,,,
13693,HAVEN,2,3,TEBANOKU,,CTM Community T1,February 2021,09/02/2021 16:17:00,Round 1,Heist,,0,1,63,101,,,
13694,JAYP33,3,0,RICHARD WOLF VI,,CT League,Season 11,09/02/2021 17:00:00,Division 8A,Jakub,,1,0,10,5,,,
13695,RICHARD WOLF VI,0,3,JAYP33,,CT League,Season 11,09/02/2021 17:20:00,Division 8A,Jakub,,0,1,6,11,,,
13696,JACKIEB,3,1,ARD1998,,CT League,Season 11,09/02/2021 17:45:00,Division 8A,Jakub,,1,0,27,44,,,
13697,THATGUYWB,3,2,TOURIST,,CT League,Season 11,09/02/2021 18:01:00,Division 7B,Sixfour,,1,0,56,12,,,
13698,TOURIST,1,3,THATGUYWB,,CT League,Season 11,09/02/2021 18:19:00,Division 7B,Sixfour,,0,1,13,57,,,
13699,ARD1998,0,3,JACKIEB,,CT League,Season 11,09/02/2021 18:45:00,Division 8A,Jakub,,0,1,45,28,,,
13700,MITOLEX,0,3,LONGBOY,,CTM Community T1,February 2021,09/02/2021 19:33:00,Round 2,Jakub,,0,1,13,34,,,
13701,DANVINKI,3,2,BIGSIPPY,,Elo Battles,,09/02/2021 19:35:00,,Marts,,1,0,35,81,,,
13702,JOACOZEP,3,0,SIXFOUR,,Elo Battles,,09/02/2021 19:45:00,,Marts,,1,0,37,97,,,
13703,VICIOUS RHUBARB,3,1,SIDNEV,,CT League,Season 11,09/02/2021 20:00:00,Division 4C,Iceblade73,,1,0,58,28,,,
13704,MARLE,3,1,ELPAILTEM,,Elo Battles,,09/02/2021 20:15:00,,Marts,,1,0,18,199,,,
13705,GIOVANNI,0,3,TRAPZONE,,Elo Battles,,09/02/2021 20:30:00,,Marts,,0,1,28,117,,,
13706,EREN,2,3,LORD4NONI,,CTM Futures,February 2021,09/02/2021 20:57:00,Round 1,Sixfour,,0,1,25,11,,,
13707,SCOOPMAN,2,3,20DAN03,,Elo Battles,,09/02/2021 21:05:00,,Marts,,0,1,64,33,,,
13708,SOMALIAN,3,0,VERNIE,,CTM Community T1,February 2021,09/02/2021 21:30:00,Round 2,Sirmaser,,1,0,195,135,,,
13709,ROAVIN,0,3,SCOOPMAN,,CT League,Season 11,09/02/2021 21:30:00,Division 7E,Iceblade73,,0,1,20,65,,,
13710,NIGHT,3,1,TRAPZONE,,Elo Battles,,09/02/2021 21:35:00,,Marts,,1,0,184,118,,,
13711,SCOOPMAN,3,2,ROAVIN,,CT League,Season 11,09/02/2021 22:00:00,Division 7E,Iceblade73,,1,0,66,21,,,
13712,MUUNAS,2,3,VICIOUS RHUBARB,,CT League,Season 11,09/02/2021 22:15:00,Division 4C,Peekayric,,0,1,120,59,,,
13713,PEPE,3,2,SOMALIAN,,Elo Battles,,09/02/2021 22:25:00,,Marts,,1,0,199,196,,,
13714,ODINNLOGI,2,3,TETRISTIME,,CT League,Season 11,09/02/2021 22:50:00,Division 5A,Blargmeister,,0,1,75,191,,,
13715,PEPE,3,0,NIGHT,,Elo Battles,,09/02/2021 22:55:00,,Marts,,1,0,200,185,,,
13716,MAEDHROS,3,1,ELPAILTEM,,Elo Battles,,09/02/2021 23:20:00,,Marts,,1,0,111,200,,,
13717,THATGUYWB,3,2,TSTORM,,Elo Battles,,09/02/2021 23:55:00,,Marts,,1,0,58,22,,,
13718,ASTA,3,1,GRANDDESIGNS,,CTM Futures,February 2021,10/02/2021 00:00:00,Round 1,Peekayric,,1,0,9,34,,,
13719,PEPE,0,3,SALTEDSOFA,,CT League,Season 11,10/02/2021 02:00:00,Division 2,Vicious Rhubarb,,0,1,201,127,,,
13720,HYDRANTDUDE,3,0,NENU,,CT League,Season 11,10/02/2021 02:00:00,Division 1,Peekayric,,1,0,269,173,,,
13721,SALTEDSOFA,3,2,PEPE,,CT League,Season 11,10/02/2021 02:20:00,Division 2,Vicious Rhubarb,,1,0,128,202,,,
13722,NENU,0,3,HYDRANTDUDE,,CT League,Season 11,10/02/2021 02:30:00,Division 1,Peekayric,,0,1,174,270,,,
13723,GUMMITHECAT,3,0,SCOOPMAN,,CTM Community T2,February 2021,10/02/2021 17:00:00,Round 2,Jakub,,1,0,140,67,,,
13724,RICHARD WOLF VI,1,3,ARD1998,,CT League,Season 11,10/02/2021 17:30:00,Division 8A,Iceblade73,,0,1,7,46,,,
13725,TOURIST,1,3,JAYP33,,CTM Community T3,February 2021,10/02/2021 18:00:00,Round 2,Jakub,,0,1,14,12,,,
13726,VACHETBEASTY,3,1,FOUAD,,CT League,Season 11,10/02/2021 18:00:00,Division 7E,Iceblade73,,1,0,93,16,,,
13727,ARD1998,3,0,RICHARD WOLF VI,,CT League,Season 11,10/02/2021 18:00:00,Division 8A,Iceblade73,,1,0,47,8,,,
13728,FOUAD,3,2,VACHETBEASTY,,CT League,Season 11,10/02/2021 18:30:00,Division 7E,Iceblade73,,1,0,17,94,,,
13729,SIDNEV,3,0,VICIOUS RHUBARB,,CT League,Season 11,10/02/2021 18:40:00,Division 4C,Ard1998,,1,0,29,60,,,
13730,BLARGMEISTER,3,1,MORELANDO,,CT Brawl,,10/02/2021 19:00:00,,Owen,,1,0,67,102,,,
13731,YUSIF,3,0,ANGRYRORO,,CTM Community T1,February 2021,10/02/2021 19:30:00,Round 2,Jakub,,1,0,107,39,,,
13732,GDUDGE,2,3,GRANDDESIGNS,,CT Brawl,,10/02/2021 20:00:00,,Owen,,0,1,97,35,,,
13733,MAKO,3,1,JUST_CALL_ME_AL,,CT League,Season 11,10/02/2021 20:00:00,Division 7D,Iceblade73,,1,0,12,19,,,
13734,JUST_CALL_ME_AL,1,3,MAKO,,CT League,Season 11,10/02/2021 20:30:00,Division 7D,Iceblade73,,0,1,20,13,,,
13735,IANKEITH,3,2,ANGRYRORO,,CT League,Season 11,10/02/2021 21:00:00,Division 6C,Iceblade73,,1,0,30,40,,,
13736,ANGRYRORO,1,3,IANKEITH,,CT League,Season 11,10/02/2021 21:30:00,Division 6C,Iceblade73,,0,1,41,31,,,
13737,HEIST,3,2,SIXFOUR,,CT League,Season 11,10/02/2021 22:00:00,Division 5C,Blargmeister,,1,0,90,98,,,
13738,SIXFOUR,2,3,HEIST,,CT League,Season 11,10/02/2021 22:20:00,Division 5C,Blargmeister,,0,1,99,91,,,
13739,GDUDGE,3,0,ANCHIKAI,,CTM Community T3,February 2021,11/02/2021 00:00:00,Round 2,Owen,,1,0,98,4,,,
13740,GUERREROASDF,3,2,TRUE ENIGMA,,CTLATAM Promesas,February 2021,11/02/2021 01:00:00,Semi-final,Kingsman,,1,0,86,75,,,
13741,OPAUX,3,1,SHARKY,,CT League,Season 11,11/02/2021 01:00:00,Division 1,Saltedsofa,,1,0,188,186,,,
13742,SHARKY,3,1,OPAUX,,CT League,Season 11,11/02/2021 01:30:00,Division 1,Saltedsofa,,1,0,187,189,,,
13743,HEIST,3,2,MENDION,,CTLATAM Promesas,February 2021,11/02/2021 01:45:00,Semi-final,Kingsman,,1,0,92,49,,,
13744,GUERREROASDF,3,2,HEIST,,CTLATAM Promesas,February 2021,11/02/2021 02:15:00,Final,Kingsman,,1,0,87,93,,,
13745,666_NOOB,3,1,JAKUB,,CT League,Season 11,11/02/2021 15:45:00,Division 5D,Blargmeister,,1,0,31,14,,,
13746,SKUCI,3,2,THATGUYWB,,CT League,Season 11,11/02/2021 16:00:00,Division 7B,Heist,,1,0,10,59,,,
13747,JAKUB,0,3,666_NOOB,,CT League,Season 11,11/02/2021 16:00:00,Division 5D,Blargmeister,,0,1,15,32,,,
13748,THATGUYWB,3,0,SKUCI,,CT League,Season 11,11/02/2021 16:30:00,Division 7B,Heist,,1,0,60,11,,,
13749,666_NOOB,2,3,YUSIF,,CT League,Season 11,11/02/2021 16:40:00,Division 5D,Blargmeister,,0,1,33,108,,,
13750,YUSIF,3,0,666_NOOB,,CT League,Season 11,11/02/2021 17:15:00,Division 5D,Blargmeister,,1,0,109,34,,,
13751,MORKOS,3,0,LONGBOY,,Tetris Friendlies,,11/02/2021 18:00:00,,Kingsman,,1,0,67,35,,,
13752,DANVINKI,3,1,JAKUB,,Tetris Friendlies,,11/02/2021 18:25:00,,Kingsman,,1,0,36,16,,,
13753,20DAN03,1,3,C-DUBS,,CT League,Season 11,11/02/2021 18:45:00,Division 7D,Iceblade73,,0,1,34,82,,,
13754,MARTS,3,0,THATGUYWB,,Tetris Friendlies,,11/02/2021 18:50:00,,Kingsman,,1,0,552,61,,,
13755,BARD_OW,3,2,MARTS,,CTM Community T2,February 2021,11/02/2021 19:00:00,Round 2,Sixfour,,1,0,2,553,,,
13756,MADDY,3,1,MARLE,,Tetris Friendlies,,11/02/2021 19:15:00,,Kingsman,,1,0,106,19,,,
13757,C-DUBS,3,2,20DAN03,,CT League,Season 11,11/02/2021 19:15:00,Division 7D,Iceblade73,,1,0,83,35,,,
13758,TSTORM,3,0,MADDY,,Tetris Friendlies,,11/02/2021 19:40:00,,Kingsman,,1,0,23,107,,,
13759,YUSIF,3,1,TETRASAURUS,,CT Teams,February 2021,11/02/2021 20:00:00,Finals,Sablen,,1,0,110,85,,,
13760,GIOVANNI,3,2,GIO,,Tetris Friendlies,,11/02/2021 20:05:00,,Kingsman,,1,0,29,121,,,
13761,EREN,3,2,HEZZULI,,Tetris Friendlies,,11/02/2021 20:30:00,,Kingsman,,1,0,26,145,,,
13762,KIRBY703,3,1,ANDREY K,,CTM Futures,February 2021,11/02/2021 21:00:00,Round 1,Kibi_Byte,,1,0,78,13,,,
13763,FOUAD,3,0,SAMANTHA,,CT League,Season 11,11/02/2021 21:00:00,Division 7E,Iceblade73,,1,0,18,92,,,
13764,PLUTO,0,3,IMDSS,,CT League,Season 11,11/02/2021 21:00:00,Division 8B,Peekayric,,0,1,23,40,,,
13765,SAMANTHA,0,3,FOUAD,,CT League,Season 11,11/02/2021 21:15:00,Division 7E,Iceblade73,,0,1,93,19,,,
13766,IMDSS,3,0,PLUTO,,CT League,Season 11,11/02/2021 21:15:00,Division 8B,Peekayric,,1,0,41,24,,,
13767,KIRBY703,0,3,MLECZAK,,CTM Futures,February 2021,11/02/2021 22:23:00,Round 2,Kibi_Byte,,0,1,79,84,,,
13768,TIMMYKIM,3,0,SCAMPER9,,CT Gauntlet,Season 4,12/02/2021 00:00:00,,Sharky,,1,0,87,235,,,
13769,BIRBWIZARD,1,3,KIBI_BYTE,,CT Gauntlet,Season 4,12/02/2021 00:15:00,,Sharky,,0,1,65,58,,,
13770,VANDWELLER,2,3,MICHU,,CT League,Season 11,12/02/2021 00:15:00,Division 5A,Boxie,,0,1,148,69,,,
13771,SMOLJORDAN,3,1,AZN_ANTHONY,,CT Gauntlet,Season 4,12/02/2021 00:35:00,,Sharky,,1,0,42,36,,,
13772,MICHU,3,0,VANDWELLER,,CT League,Season 11,12/02/2021 00:45:00,Division 5A,Boxie,,1,0,70,149,,,
13773,NOEL,3,1,PHAMTOM,,CT Gauntlet,Season 4,12/02/2021 00:55:00,,Sharky,,1,0,116,42,,,
13774,IANNIBBA,2,2,DOG,,CT Gauntlet,Season 4,12/02/2021 01:15:00,,Sharky,,0.5,0.5,76,224,,,
13775,GIZMO4487,2,3,IANKEITH,,CT League,Season 11,12/02/2021 02:00:00,Division 6C,Peekayric,,0,1,59,32,,,
13776,IANKEITH,3,0,GIZMO4487,,CT League,Season 11,12/02/2021 02:25:00,Division 6C,Peekayric,,1,0,33,60,,,
13777,PRINCE FLUFFY,0,3,IMDSS,,CT League,Season 11,12/02/2021 16:00:00,Division 8B,Eren,,0,1,1,42,,,
13778,IMDSS,3,0,PRINCE FLUFFY,,CT League,Season 11,12/02/2021 16:15:00,Division 8B,Ericicx,,1,0,43,2,,,
13779,NEVANATOR,1,3,LONGBOY,,CT League,Season 11,12/02/2021 19:00:00,Division 4A,20Dan03,,0,1,78,36,,,
13780,FUR OF KITTEN,3,2,ELPAILTEM,,CTM Community T2,February 2021,12/02/2021 19:10:00,Round 2,Saltedsofa,,1,0,5,201,,,
13781,TOURIST,1,3,CHRISTIAN,,CT League,Season 11,12/02/2021 20:00:00,Division 7B,Owen,,0,1,15,24,,,
13782,SEMILOGO,1,3,FOUAD,,CT League,Season 11,12/02/2021 21:15:00,Division 7E,Blargmeister,,0,1,51,20,,,
13783,FOUAD,2,3,SEMILOGO,,CT League,Season 11,12/02/2021 21:35:00,Division 7E,Blargmeister,,0,1,21,52,,,
13784,PENGUINPANIC,3,2,BMAC,,Tetris Friendlies,,12/02/2021 22:00:00,,Kingsman,,1,0,1,140,,,
13785,ELIWA,3,0,BOXIE,,Tetris Friendlies,,12/02/2021 22:25:00,,Kingsman,,1,0,11,223,,,
13786,ALEX STROESCU,2,3,NOODLE,,CT League,Season 11,12/02/2021 22:30:00,Division 3A,Thatguywb,,0,1,109,9,,,
13787,CWIIIS,3,1,MARTS,,Tetris Friendlies,,12/02/2021 22:50:00,,Kingsman,,1,0,106,554,,,
13788,QUETRISTE,3,0,JEEZ007,,CTM Community T3,February 2021,12/02/2021 23:00:00,Round 2,Iceblade73,,1,0,2,16,,,
13789,REMMY,3,0,BIGSIPPY,,Tetris Friendlies,,12/02/2021 23:15:00,,Kingsman,,1,0,165,82,,,
13790,DANVINKI,3,0,HEIST,,Tetris Friendlies,,12/02/2021 23:40:00,,Kingsman,,1,0,37,94,,,
13791,SIDNEV,3,2,ODINNLOGI,,CTM Futures,February 2021,13/02/2021 00:01:00,Round 2,Timmykim,,1,0,30,76,,,
13792,ICEBLADE73,3,2,DANVINKI,,Tetris Friendlies,,13/02/2021 00:05:00,,Kingsman,,1,0,78,38,,,
13793,VERNIE,3,1,TIMMYKIM,,Tetris Friendlies,,13/02/2021 00:30:00,,Kingsman,,1,0,136,88,,,
13794,MICETRO,3,2,TUGI,,Tetris Friendlies,,13/02/2021 00:55:00,,Kingsman,,1,0,69,138,,,
13795,TEBANOKU,3,1,BIRBWIZARD,,Tetris Friendlies,,13/02/2021 01:20:00,,Kingsman,,1,0,102,66,,,
13796,MELONSODA,3,0,MADDY,,Tetris Friendlies,,13/02/2021 01:45:00,,Kingsman,,1,0,20,108,,,
13797,OWEN,3,2,MARTS,,Tetris Friendlies,,13/02/2021 02:10:00,,Kingsman,,1,0,97,555,,,
13798,NIGHT,3,2,MORELANDO,,Tetris Friendlies,,13/02/2021 02:35:00,,Kingsman,,1,0,186,103,,,
13799,DOGE,3,2,TETRISTIME,,Tetris Friendlies,,13/02/2021 03:00:00,,Kingsman,,1,0,133,192,,,
13800,SKIPLOGIC,3,2,SUNNY,,CT League,Season 11,13/02/2021 03:00:00,Division 6B,Vicious Rhubarb,,1,0,168,5,,,
13801,BIRBWIZARD,3,1,DRKN1CKERS,,CT League,Season 11,13/02/2021 04:00:00,Division 6B,IanKeith,,1,0,67,102,,,
13802,SUNNY,3,2,SKIPLOGIC,,CT League,Season 11,13/02/2021 04:00:00,Division 6B,Vicious Rhubarb,,1,0,6,169,,,
13803,DRKN1CKERS,3,2,BIRBWIZARD,,CT League,Season 11,13/02/2021 04:30:00,Division 6B,IanKeith,,1,0,103,68,,,
13804,SEUNGO,3,2,SIXFOUR,,CT League,Season 11,13/02/2021 10:00:00,Division 5C,Iceblade73,,1,0,21,100,,,
13805,SIXFOUR,3,2,SEUNGO,,CT League,Season 11,13/02/2021 10:30:00,Division 5C,Iceblade73,,1,0,101,22,,,
13806,CHRIS FORYST,3,0,PRINCE FLUFFY,,CT League,Season 11,13/02/2021 16:45:00,Division 8B,Chris Foryst,,1,0,175,3,,,
13807,DTHEOREM,3,1,BLAZECC,,CTM Community T3,February 2021,13/02/2021 17:00:00,Round 2,Blargmeister,,1,0,10,5,,,
13808,LAKABOT,3,2,ATALITO,,CTM Community T3,February 2021,13/02/2021 17:00:00,Round 2,Sixfour,,1,0,2,2,,,
13809,PRINCE FLUFFY,1,3,CHRIS FORYST,,CT League,Season 11,13/02/2021 17:00:00,Division 8B,Chris Foryst,,0,1,4,176,,,
13810,TETRASAURUS,3,1,MUUNAS,,CTM Futures,February 2021,13/02/2021 17:51:00,Round 2,Sixfour,,1,0,86,121,,,
13811,ASMADI,0,3,SHULPHURIC,,CTM Community T3,February 2021,13/02/2021 18:00:00,Round 2,Nomori,,0,1,4,5,,,
13812,PRINCE FLUFFY,0,3,MINGO,,CT League,Season 11,13/02/2021 18:04:00,Division 8B,Sixfour,,0,1,5,1,,,
13813,MINGO,3,1,PRINCE FLUFFY,,CT League,Season 11,13/02/2021 18:10:00,Division 8B,Sixfour,,1,0,2,6,,,
13814,LONGBOY,3,2,BEASTINSHEN,,CT League,Season 11,13/02/2021 18:10:00,Division 4A,Vicious Rhubarb,,1,0,37,167,,,
13815,BEASTINSHEN,3,0,LONGBOY,,CT League,Season 11,13/02/2021 18:50:00,Division 4A,Vicious Rhubarb,,1,0,168,38,,,
13816,POKENERD,3,2,CROAGUNK,,CT Korea Tournament,February 2021,13/02/2021 19:00:00,Round 1,ClassicTetriskorea,,1,0,32,1,,,
13817,TRISTOP,3,0,REMMEDY,,CTM Masters,February 2021,13/02/2021 20:00:00,Round 1,Monthlytetris,,1,0,271,33,,,
13818,CHEEZ,2,3,SODIUM,,CTM Masters,February 2021,13/02/2021 20:00:00,Round 1,Monthlytetris,,0,1,167,208,,,
13819,SMOLJORDAN,3,2,DANVINKI,,CTM Community T1,February 2021,13/02/2021 20:00:00,Round 2,Peyton,,1,0,43,39,,,
13820,EVESY,0,3,ROAVIN,,CT League,Season 11,13/02/2021 20:00:00,Division 7E,Iceblade73,,0,1,10,22,,,
13821,ROAVIN,2,3,EVESY,,CT League,Season 11,13/02/2021 20:15:00,Division 7E,Iceblade73,,0,1,23,11,,,
13822,TRISTOP,3,2,SODIUM,,CTM Masters,February 2021,13/02/2021 20:40:00,Quarter-Final,Monthlytetris,,1,0,272,209,,,
13823,JOACOZEP,3,2,CWIIIS,,CT League,Season 11,13/02/2021 21:00:00,Division 6D,20Dan03,,1,0,38,107,,,
13824,ALEX THACH,3,0,GALOOMBA,,CT League,Season 11,13/02/2021 21:00:00,Division 2,Timmykim,,1,0,30,170,,,
13825,BIGSIPPY,3,2,LTIQUE,,CT League,Season 11,13/02/2021 21:00:00,Division 6D,Peekayric,,1,0,83,30,,,
13826,LTIQUE,1,3,BIGSIPPY,,CT League,Season 11,13/02/2021 21:20:00,Division 6D,Peekayric,,0,1,31,84,,,
13827,ERICICX,3,0,HYDRANTDUDE,,CTM Masters,February 2021,13/02/2021 21:20:00,Round 1,Monthlytetris,,1,0,43,271,,,
13828,CWIIIS,3,0,JOACOZEP,,CT League,Season 11,13/02/2021 21:30:00,Division 6D,20Dan03,,1,0,108,39,,,
13829,GALOOMBA,0,3,ALEX THACH,,CT League,Season 11,13/02/2021 21:30:00,Division 2,Timmykim,,0,1,171,31,,,
13830,BIGSIPPY,2,3,CWIIIS,,CT League,Season 11,13/02/2021 22:00:00,Division 6D,Blargmeister,,0,1,85,109,,,
13831,GIZMO4487,2,3,STORMIN,,CT League,Season 11,13/02/2021 22:00:00,Division 6C,Peekayric,,0,1,61,19,,,
13832,MILO,1,3,WIDE,,CT League,Season 11,13/02/2021 22:00:00,Division 6A,20Dan03,,0,1,83,44,,,
13833,JERPIDUDE,1,3,ERICICX,,CTM Masters,February 2021,13/02/2021 22:00:00,Quarter-Final,Monthlytetris,,0,1,161,44,,,
13834,CWIIIS,2,3,BIGSIPPY,,CT League,Season 11,13/02/2021 22:15:00,Division 6D,Blargmeister,,0,1,110,86,,,
13835,WIDE,1,3,MILO,,CT League,Season 11,13/02/2021 22:30:00,Division 6A,20Dan03,,0,1,45,84,,,
